Ensembl_ID	Gene_ID	Gene_Type	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000196562.12	SULF2	protein_coding	4438.909147	8873.367004	4.451289355	0.000501646	-10.96104264	0	0
ENSG00000147065.14	MSN	protein_coding	5686.155893	8.929310519	11363.38248	1272.593494	10.31355594	0	0
ENSG00000227234.1	SPANXB2	protein_coding	2235.989578	4.38718164	4467.591974	1018.328471	9.991987276	0	0
ENSG00000070882.10	OSBPL3	protein_coding	1312.963083	1.910090565	2624.016075	1373.765267	10.4239198	2.53E-307	2.12E-304
ENSG00000163430.7	FSTL1	protein_coding	1836.756911	10.92425691	3662.589566	335.271277	8.389185081	1.65E-304	1.34E-301
ENSG00000122862.4	SRGN	protein_coding	1152.809508	0.469713831	2305.149303	4907.561058	12.2607905	5.82E-301	4.56E-298
ENSG00000154127.7	UBASH3B	protein_coding	2484.524801	24.73695041	4944.312652	199.8755938	7.64295851	2.98E-298	2.26E-295
ENSG00000109113.15	RAB34	protein_coding	1440.591303	5.153837892	2876.028769	558.0363273	9.124215232	3.23E-298	2.38E-295
ENSG00000163171.7	CDC42EP3	protein_coding	1801.424891	12.63925291	3590.210529	284.0524321	8.150013445	3.07E-297	2.19E-294
ENSG00000134955.9	SLC37A2	protein_coding	1531.942366	6.846510734	3057.038222	446.5103964	8.802549957	1.11E-295	7.73E-293
ENSG00000085662.11	AKR1B1	protein_coding	1100.251433	0.939427661	2199.563438	2341.386707	11.19314752	7.01E-294	4.73E-291
ENSG00000157227.10	MMP14	protein_coding	2611.734187	7.055140748	5216.413233	739.3776283	9.530167582	1.82E-293	1.20E-290
ENSG00000018510.10	AGPS	protein_coding	1426.294828	1.417991389	2851.171664	2010.71155	10.97349042	1.19E-290	7.61E-288
ENSG00000122861.13	PLAU	protein_coding	3812.749565	26.67815184	7598.820977	284.8331108	8.153973054	6.55E-289	4.07E-286
ENSG00000129514.5	FOXA1	protein_coding	1900.735576	3793.837413	7.633738397	0.002012142	-8.95705239	8.77E-289	5.32E-286
ENSG00000177469.12	PTRF	protein_coding	5656.944825	110.1941351	11203.69552	101.6723395	6.667783429	7.72E-282	4.57E-279
ENSG00000127920.5	GNG11	protein_coding	860.5107984	0.230431967	1720.791165	7467.675556	12.86644353	8.90E-276	5.14E-273
ENSG00000145431.8	PDGFC	protein_coding	1389.604699	11.92550948	2767.283889	232.0474353	7.858275942	3.20E-274	1.80E-271
ENSG00000162511.7	LAPTM5	protein_coding	900.3833947	1.878855322	1798.887934	957.4382407	9.903035619	1.91E-267	1.05E-264
ENSG00000102038.13	SMARCA1	protein_coding	1503.198157	4.090114843	3002.306199	734.0395842	9.519714055	1.41E-266	7.61E-264
ENSG00000197467.11	COL13A1	protein_coding	828.5186917	1.364954194	1655.672429	1212.987539	10.24434901	5.15E-266	2.72E-263
ENSG00000221963.5	APOL6	protein_coding	1140.926575	7.781836237	2274.071314	292.2281123	8.190951162	2.46E-265	1.27E-262
ENSG00000111348.6	ARHGDIB	protein_coding	1281.216048	12.34635046	2550.085745	206.5457119	7.690317298	3.78E-265	1.91E-262
ENSG00000083307.8	GRHL2	protein_coding	1231.057791	2459.961548	2.154032894	0.000875637	-10.15737977	1.47E-263	7.26E-261
ENSG00000147676.11	MAL2	protein_coding	4523.085723	9021.015955	25.15549072	0.002788543	-8.486272777	1.57E-263	7.60E-261
ENSG00000135373.10	EHF	protein_coding	975.2589499	4.719523651	1945.798376	412.2870273	8.687505257	8.34E-262	3.97E-259
ENSG00000136231.11	IGF2BP3	protein_coding	771.1789685	0.793268132	1541.564669	1943.308457	10.9242992	1.20E-260	5.61E-258
ENSG00000175356.10	SCUBE2	protein_coding	1278.054653	2552.176692	3.932614745	0.001540887	-9.342023637	1.37E-260	6.26E-258
ENSG00000111846.13	GCNT2	protein_coding	1037.530102	8.477817688	2066.582386	243.7634851	7.929338222	2.42E-257	1.09E-254
ENSG00000104368.15	PLAT	protein_coding	1837.30752	5.628299462	3668.986741	651.8819344	9.348466884	5.70E-257	2.51E-254
ENSG00000143061.15	IGSF3	protein_coding	1514.487222	3017.479702	11.49474136	0.003809385	-8.036226252	1.93E-256	8.35E-254
ENSG00000183853.15	KIRREL	protein_coding	750.489107	1.417991389	1499.560223	1057.52421	10.04647498	2.92E-255	1.24E-252
ENSG00000071967.9	CYBRD1	protein_coding	1203.331784	14.54928129	2392.114287	164.4146016	7.36119462	1.87E-253	7.81E-251
ENSG00000135272.7	MDFIC	protein_coding	833.5828356	3.815495578	1663.350176	435.9460368	8.768005753	1.95E-253	8.01E-251
ENSG00000105974.9	CAV1	protein_coding	12695.12568	411.0388265	24979.21254	60.77093191	5.92530951	8.01E-252	3.24E-249
ENSG00000135842.14	FAM129A	protein_coding	1299.158221	18.09842411	2580.218019	142.5658943	7.155485081	2.50E-250	9.95E-248
ENSG00000197343.8	ZNF655	protein_coding	670.1568563	0.793268132	1339.520444	1688.60993	10.72162039	7.56E-250	2.96E-247
ENSG00000165029.13	ABCA1	protein_coding	1464.018899	24.14392141	2903.893877	120.2743261	6.910184906	1.18E-249	4.54E-247
ENSG00000170955.9	PRKCDBP	protein_coding	1027.383818	1.732695793	2053.03494	1184.879047	10.21052408	4.56E-249	1.73E-246
ENSG00000136869.13	TLR4	protein_coding	653.1036717	0.6912959	1305.516048	1888.505411	10.8830292	5.92E-248	2.21E-245
ENSG00000169715.12	MT1E	protein_coding	629.5258076	0.553986268	1258.497629	2271.712679	11.14956466	4.08E-246	1.50E-243
ENSG00000102271.11	KLHL4	protein_coding	1049.40119	12.51495752	2086.287423	166.7035161	7.381140724	6.46E-246	2.34E-243
ENSG00000117020.14	AKT3	protein_coding	893.2998113	7.648690951	1778.950932	232.5824044	7.861598146	4.93E-245	1.76E-242
ENSG00000162981.13	FAM84A	protein_coding	953.6534999	1906.605066	0.701933595	0.000368159	-11.40738386	5.61E-245	1.97E-242
ENSG00000196154.9	S100A4	protein_coding	4040.29505	18.58167339	8062.008427	433.868805	8.761115051	1.59E-244	5.52E-242
ENSG00000148516.19	ZEB1	protein_coding	885.406628	7.764136442	1763.04912	227.0760094	7.827031483	5.62E-244	1.92E-241
ENSG00000171587.12	DSCAM	protein_coding	922.1540737	1843.980928	0.327218933	0.000177452	-12.46027989	1.56E-243	5.26E-241
ENSG00000127990.13	SGCE	protein_coding	619.7373506	0.478563728	1238.996138	2588.988813	11.33817302	6.05E-243	2.01E-240
ENSG00000140937.11	CDH11	protein_coding	1266.426063	4.515641375	2528.336485	559.9063954	9.129041849	6.37E-242	2.09E-239
ENSG00000060558.3	GNA15	protein_coding	654.8895967	1.586536263	1308.192657	824.5589385	9.687478809	3.10E-241	1.00E-238
ENSG00000233276.3	GPX1	protein_coding	2298.984066	3.474241483	4594.49389	1322.445176	10.3689922	3.91E-235	1.25E-232
ENSG00000122870.9	BICC1	protein_coding	562.1780064	0.708995694	1123.647017	1584.843217	10.63012441	4.28E-233	1.33E-230
ENSG00000214189.6	ZNF788	protein_coding	560.8215332	0.802118029	1120.840948	1397.351647	10.44847941	5.78E-232	1.78E-229
ENSG00000134871.15	COL4A2	protein_coding	881.118607	0.939427661	1761.297786	1874.862599	10.87256916	2.02E-229	6.13E-227
ENSG00000144642.18	RBMS3	protein_coding	522.6202439	0.478563728	1044.761924	2183.119747	11.09217555	2.71E-228	8.12E-226
ENSG00000134802.15	SLC43A3	protein_coding	546.7200376	0.930577764	1092.509497	1174.012038	10.19723149	9.19E-228	2.72E-225
ENSG00000183044.9	ABAT	protein_coding	887.6790665	1772.199064	3.159069366	0.00178257	-9.131825334	1.43E-227	4.19E-225
ENSG00000068366.17	ACSL4	protein_coding	3811.460698	143.3754404	7479.545955	52.16755349	5.705080872	3.54E-227	1.02E-224
ENSG00000196754.8	S100A2	protein_coding	1046.071322	20.04378988	2072.098855	103.3785959	6.691793702	2.22E-222	6.33E-220
ENSG00000178163.5	ZNF518B	protein_coding	492.54896	0.717845592	984.3800745	1371.297792	10.42132619	3.68E-221	1.04E-218
ENSG00000136542.6	GALNT5	protein_coding	484.9710868	0.708995694	969.233178	1367.050866	10.41685121	1.55E-220	4.31E-218
ENSG00000196639.6	HRH1	protein_coding	512.9655741	1.577686366	1024.353462	649.2757266	9.342687465	9.22E-220	2.54E-217
ENSG00000145362.14	ANK2	protein_coding	532.4293013	2.849518226	1062.009084	372.6977686	8.541862371	7.16E-217	1.95E-214
ENSG00000059804.13	SLC2A3	protein_coding	552.9126096	2.140522531	1103.684697	515.6146131	9.010149342	1.09E-216	2.95E-214
ENSG00000176697.16	BDNF	protein_coding	532.5270754	2.969128063	1062.085023	357.7094016	8.482644227	2.60E-216	6.94E-214
ENSG00000145246.11	ATP10D	protein_coding	809.7002383	14.69075527	1604.709721	109.2326223	6.771259971	1.18E-214	3.08E-212
ENSG00000139117.11	CPNE8	protein_coding	448.8550532	0.478563728	897.2315426	1874.842347	10.87255357	2.63E-214	6.79E-212
ENSG00000163661.3	PTX3	protein_coding	456.4764291	0.793268132	912.1595902	1149.875501	10.16726195	4.73E-214	1.21E-211
ENSG00000139289.11	PHLDA1	protein_coding	5012.71073	233.546737	9791.874723	41.92683164	5.389801907	6.07E-214	1.53E-211
ENSG00000135480.12	KRT7	protein_coding	4083.66873	181.6448851	7985.692575	43.9632119	5.458224887	6.35E-214	1.59E-211
ENSG00000151376.14	ME3	protein_coding	443.9860935	0.478563728	887.4936234	1854.494129	10.85680999	7.64E-213	1.89E-210
ENSG00000122786.17	CALD1	protein_coding	932.1460896	8.641677011	1855.650502	214.7326844	7.74639799	2.05E-211	5.02E-209
ENSG00000164176.10	EDIL3	protein_coding	2690.821113	49.26989416	5332.372332	108.2278016	6.757927337	2.30E-211	5.59E-209
ENSG00000106366.8	SERPINE1	protein_coding	1759.506966	37.79269339	3481.221238	92.1136052	6.525342353	3.52E-210	8.45E-208
ENSG00000142227.8	EMP3	protein_coding	957.5321756	24.21413719	1890.850214	78.08868839	6.287041675	5.89E-210	1.40E-207
ENSG00000174099.8	MSRB3	protein_coding	560.369897	5.552876922	1115.186917	200.8304763	7.649834407	1.03E-209	2.42E-207
ENSG00000173482.14	PTPRM	protein_coding	466.1525328	1.918940462	930.3861251	484.8436643	8.921375821	2.74E-209	6.39E-207
ENSG00000168497.4	SDPR	protein_coding	500.8088396	0.478563728	1001.139115	2091.966143	11.03064379	3.06E-209	7.06E-207
ENSG00000079739.13	PGM1	protein_coding	1462.924575	51.18941802	2874.659732	56.15730444	5.811401783	3.15E-209	7.21E-207
ENSG00000139278.7	GLIPR1	protein_coding	757.3986219	9.68724125	1505.110003	155.3703437	7.279567346	3.76E-209	8.53E-207
ENSG00000124575.6	HIST1H1D	protein_coding	2046.33361	4090.888638	1.778581852	0.000434767	-11.16747118	6.59E-209	1.48E-206
ENSG00000138134.9	STAMBPL1	protein_coding	571.441001	6.908981219	1135.973021	164.4197581	7.361239866	2.87E-208	6.39E-206
ENSG00000116729.11	WLS	protein_coding	709.5445596	13.87158302	1405.217536	101.301887	6.662517238	1.08E-207	2.39E-205
ENSG00000091409.12	ITGA6	protein_coding	5518.663472	279.714879	10757.61206	38.45920568	5.265257061	1.29E-207	2.81E-205
ENSG00000135074.13	ADAM19	protein_coding	792.5832226	16.56492504	1568.60152	94.69415143	6.565203419	4.50E-207	9.74E-205
ENSG00000180964.14	TCEAL8	protein_coding	443.390718	1.400291594	885.3811445	632.2834101	9.304427556	2.35E-206	5.05E-204
ENSG00000120337.8	TNFSF18	protein_coding	379.4181284	0	758.8362568	Inf	Inf	1.43E-205	3.05E-203
ENSG00000159921.12	GNE	protein_coding	1041.345101	32.1645183	2050.525683	63.75117028	5.994379921	1.72E-204	3.63E-202
ENSG00000185483.9	ROR1	protein_coding	482.6166378	3.319232056	961.9140435	289.8001789	8.178914675	2.12E-204	4.44E-202
ENSG00000151388.8	ADAMTS12	protein_coding	477.9905942	3.487776931	952.4934114	273.0947048	8.093257531	5.92E-204	1.23E-201
ENSG00000135318.9	NT5E	protein_coding	7880.316314	438.7698342	15321.86279	34.920046	5.125983554	1.07E-202	2.20E-200
ENSG00000187498.12	COL4A1	protein_coding	393.3075583	0.478563728	786.1365529	1642.699827	10.68185316	1.62E-202	3.29E-200
ENSG00000164251.4	F2RL1	protein_coding	6561.926036	364.9545216	12758.89755	34.96023968	5.127643171	4.40E-201	8.90E-199
ENSG00000076706.12	MCAM	protein_coding	472.5499016	4.019377853	941.0804253	234.1358438	7.871202003	9.15E-201	1.83E-198
ENSG00000145287.8	PLAC8	protein_coding	587.7357507	9.483296787	1165.988205	122.9517783	6.941948792	9.91E-200	1.97E-197
ENSG00000126860.9	EVI2A	protein_coding	393.2925949	0	786.5851899	Inf	Inf	8.29E-199	1.63E-196
ENSG00000196542.6	SPTSSB	protein_coding	16918.54736	33796.27891	40.81581067	0.001207701	-9.693520582	9.44E-198	1.85E-195
ENSG00000203805.8	PPAPDC1A	protein_coding	376.8080489	0.239281864	753.3768159	3148.491088	11.62044487	9.61E-198	1.86E-195
ENSG00000173530.5	TNFRSF10D	protein_coding	353.7856117	0	707.5712235	Inf	Inf	5.10E-197	9.82E-195
ENSG00000242265.3	PEG10	protein_coding	774.8721026	22.64113638	1527.103069	67.44816353	6.075707257	4.19E-196	8.00E-194
ENSG00000149948.11	HMGA2	protein_coding	371.641883	0.802118029	742.481648	925.6513646	9.854325112	1.51E-195	2.86E-193
ENSG00000118523.5	CTGF	protein_coding	1170.196001	47.75526167	2292.63674	48.00804475	5.585204275	2.94E-195	5.54E-193
ENSG00000146648.13	EGFR	protein_coding	1765.084732	85.29109778	3444.878367	40.38965914	5.335914066	1.38E-194	2.56E-192
ENSG00000181104.6	F2R	protein_coding	925.8845122	31.53504731	1820.233977	57.7209845	5.851024002	1.58E-194	2.90E-192
ENSG00000163565.16	IFI16	protein_coding	533.6465978	0.323554301	1066.969641	3297.652473	11.68722365	3.49E-194	6.36E-192
ENSG00000113739.8	STC2	protein_coding	1102.547418	2174.897033	30.19780285	0.013884705	-6.170359705	1.48E-193	2.68E-191
ENSG00000162639.13	HENMT1	protein_coding	546.0556371	1091.736559	0.374714662	0.000343228	-11.50854472	1.84E-193	3.31E-191
ENSG00000204381.9	LAYN	protein_coding	363.636479	0.948277558	726.3246804	765.9410202	9.581089494	6.08E-193	1.08E-190
ENSG00000106066.11	CPVL	protein_coding	354.4366956	0.562836165	708.3105551	1258.466671	10.29745129	9.02E-193	1.60E-190
ENSG00000144810.13	COL8A1	protein_coding	350.6303378	0.939427661	700.3212479	745.4765034	9.542019071	7.36E-191	1.29E-188
ENSG00000163513.15	TGFBR2	protein_coding	2212.488158	117.2145219	4307.761794	36.751093	5.199715252	7.53E-191	1.31E-188
ENSG00000065361.12	ERBB3	protein_coding	2044.165911	3990.401624	97.93019745	0.024541439	-5.348636354	1.34E-188	2.32E-186
ENSG00000189334.6	S100A14	protein_coding	1634.104497	3266.733515	1.475478974	0.000451668	-11.11244969	6.79E-188	1.17E-185
ENSG00000111252.8	SH2B3	protein_coding	1501.607988	74.77466761	2928.441308	39.16354832	5.291439578	1.04E-187	1.77E-185
ENSG00000124882.3	EREG	protein_coding	662.9617324	19.70324356	1306.220221	66.29467973	6.050821191	3.97E-187	6.73E-185
ENSG00000271601.3	LIX1L	protein_coding	518.5516193	10.21936338	1026.883875	100.4841336	6.650823909	4.23E-187	7.12E-185
ENSG00000105928.11	DFNA5	protein_coding	325.9461099	0.230431967	651.6617879	2828.000808	11.46556682	1.13E-186	1.89E-184
ENSG00000101160.11	CTSZ	protein_coding	1194.135446	54.31765767	2333.953235	42.96859135	5.425210576	2.06E-186	3.43E-184
ENSG00000178695.5	KCTD12	protein_coding	1117.86924	50.74208953	2184.99639	43.06082801	5.428304156	4.94E-186	8.15E-184
ENSG00000164056.8	SPRY1	protein_coding	713.7817536	23.33243228	1404.231075	60.18365588	5.911299841	1.94E-185	3.19E-183
ENSG00000101335.7	MYL9	protein_coding	333.6629147	0.478563728	666.8472657	1393.434619	10.4444296	3.50E-185	5.70E-183
ENSG00000119917.11	IFIT3	protein_coding	1145.778302	55.11209258	2236.444512	40.57992369	5.342694247	1.25E-184	2.02E-182
ENSG00000182013.15	PNMAL1	protein_coding	329.1246524	0.957127455	657.2921773	686.7342207	9.423608046	2.82E-184	4.53E-182
ENSG00000000971.13	CFH	protein_coding	319.4213752	0.793268132	638.0494823	804.3301588	9.651644005	1.51E-183	2.40E-181
ENSG00000102024.15	PLS3	protein_coding	3908.9737	258.1551655	7559.792234	29.28390846	4.872036215	2.38E-183	3.77E-181
ENSG00000165731.15	RET	protein_coding	526.9344401	1053.494166	0.374714662	0.000355687	-11.45710227	3.83E-183	6.04E-181
ENSG00000085117.9	CD82	protein_coding	586.2733283	14.60642064	1157.940236	79.27611181	6.308814301	1.54E-182	2.40E-180
ENSG00000003989.14	SLC7A2	protein_coding	6886.901332	13377.82035	395.9823128	0.029599913	-5.078263275	2.41E-182	3.73E-180
ENSG00000147883.10	CDKN2B	protein_coding	484.7601331	969.1455516	0.374714662	0.000386644	-11.33670521	2.56E-182	3.94E-180
ENSG00000113594.7	LIFR	protein_coding	1916.446096	76.65879187	3756.233399	48.99938164	5.614691638	5.62E-182	8.58E-180
ENSG00000117525.11	F3	protein_coding	2062.305763	123.3839177	4001.227607	32.42908542	5.019216432	6.93E-182	1.05E-179
ENSG00000198189.8	HSD17B11	protein_coding	1795.999309	104.6888215	3487.309797	33.31119548	5.057935226	1.01E-181	1.52E-179
ENSG00000176658.14	MYO1D	protein_coding	780.0949419	1542.945646	17.24423826	0.01117618	-6.483429029	1.32E-181	1.97E-179
ENSG00000198771.8	RCSD1	protein_coding	348.1792729	1.834668024	694.5238778	378.5556126	8.564361448	1.39E-181	2.08E-179
ENSG00000104413.13	ESRP1	protein_coding	1640.186049	3277.421141	2.950957947	0.00090039	-10.11716199	1.45E-180	2.15E-178
ENSG00000173705.6	SUSD5	protein_coding	305.8896795	0.469713831	611.3096451	1301.451235	10.34590554	2.49E-180	3.66E-178
ENSG00000164294.11	GPX8	protein_coding	1094.271505	56.29607105	2132.246938	37.87559058	5.243196479	8.88E-179	1.30E-176
ENSG00000121895.7	TMEM156	protein_coding	368.5181314	3.788945887	733.2473169	193.5227736	7.596359541	4.63E-178	6.73E-176
ENSG00000180801.12	ARSJ	protein_coding	902.877152	42.30839695	1763.445907	41.68075451	5.381309488	1.89E-177	2.73E-175
ENSG00000157168.16	NRG1	protein_coding	280.9039311	0.230431967	561.5774303	2437.063913	11.25092837	3.64E-176	5.22E-174
ENSG00000187678.8	SPRY4	protein_coding	589.7212191	19.1044866	1160.337952	60.73641108	5.924489757	8.89E-176	1.27E-173
ENSG00000175832.10	ETV4	protein_coding	540.9030312	15.99330116	1065.812761	66.64119873	6.058342447	1.68E-174	2.39E-172
ENSG00000125798.12	FOXA2	protein_coding	294.5908066	0.939427661	588.2421855	626.1708164	9.290412461	3.25E-174	4.59E-172
ENSG00000149564.9	ESAM	protein_coding	448.718029	8.969333471	888.4667246	99.05604775	6.630173155	5.41E-174	7.59E-172
ENSG00000183696.11	UPP1	protein_coding	596.8124074	18.49687974	1175.127935	63.53114425	5.989392098	7.48E-173	1.04E-170
ENSG00000085831.13	TTC39A	protein_coding	801.7105633	1579.888853	23.53227338	0.014894892	-6.069038555	9.27E-173	1.29E-170
ENSG00000165071.12	TMEM71	protein_coding	274.8832826	0.239281864	549.5272833	2296.568885	11.16526434	5.33E-172	7.34E-170
ENSG00000136158.8	SPRY2	protein_coding	627.280018	25.1406128	1229.419423	48.90172857	5.611813557	4.37E-171	6.00E-169
ENSG00000172123.10	SLFN12	protein_coding	267.9024544	0.230431967	535.5744768	2324.219528	11.18253063	1.38E-170	1.89E-168
ENSG00000196878.10	LAMB3	protein_coding	1191.304806	67.93461101	2314.675001	34.07210208	5.090519052	1.40E-170	1.90E-168
ENSG00000084207.13	GSTP1	protein_coding	1227.899252	2.21125952	2453.587244	1109.588098	10.1158085	2.00E-170	2.70E-168
ENSG00000117228.9	GBP1	protein_coding	410.7617965	7.839558982	813.684034	103.7920674	6.697552375	3.03E-170	4.06E-168
ENSG00000107957.14	SH3PXD2A	protein_coding	624.1076838	25.14523616	1223.070131	48.64023243	5.604078218	4.76E-170	6.35E-168
ENSG00000166106.3	ADAMTS15	protein_coding	416.561886	9.572254775	823.5515173	86.03526929	6.426856294	7.39E-170	9.79E-168
ENSG00000198959.9	TGM2	protein_coding	7863.887459	634.1615752	15093.61334	23.80089544	4.572943947	3.05E-169	4.02E-167
ENSG00000134247.9	PTGFRN	protein_coding	565.4934635	1122.347416	8.639511249	0.007697716	-7.021353908	4.79E-169	6.28E-167
ENSG00000041982.12	TNC	protein_coding	373.4974354	5.361946702	741.6329241	138.3141171	7.111804603	4.51E-168	5.88E-166
ENSG00000174607.8	UGT8	protein_coding	365.6910457	6.758136138	724.6239553	107.2224561	6.744463277	1.09E-165	1.41E-163
ENSG00000067798.11	NAV3	protein_coding	345.5357018	6.195299973	684.8761036	110.5476904	6.788525074	1.23E-165	1.59E-163
ENSG00000115616.2	SLC9A2	protein_coding	432.4773818	863.1038336	1.850930016	0.002144504	-8.865139972	1.96E-165	2.52E-163
ENSG00000144681.8	STAC	protein_coding	241.3976087	0	482.7952174	Inf	Inf	7.69E-165	9.82E-163
ENSG00000179456.10	ZBTB18	protein_coding	485.85169	17.29220392	954.4111761	55.19314834	5.786417277	1.05E-164	1.33E-162
ENSG00000135926.10	TMBIM1	protein_coding	1517.708919	60.1404683	2975.277369	49.47213504	5.628544257	9.19E-164	1.16E-161
ENSG00000134070.4	IRAK2	protein_coding	349.752001	6.013740855	693.4902612	115.3176164	6.849469112	1.22E-163	1.53E-161
ENSG00000116299.14	KIAA1324	protein_coding	829.4864931	1626.747718	32.22526791	0.019809628	-5.657654367	1.33E-163	1.66E-161
ENSG00000162909.15	CAPN2	protein_coding	7513.182769	658.5527067	14367.81283	21.81725575	4.447397741	3.35E-163	4.16E-161
ENSG00000204264.6	PSMB8	protein_coding	438.4809446	12.71409206	864.2477971	67.97558119	6.086944676	9.25E-163	1.15E-160
ENSG00000101384.9	JAG1	protein_coding	3910.924984	328.1558567	7493.694112	22.83577745	4.513224002	1.15E-162	1.42E-160
ENSG00000143195.10	ILDR2	protein_coding	320.2482724	1.169859628	639.3266851	546.4986311	9.094074072	2.48E-162	3.03E-160
ENSG00000133424.18	LARGE	protein_coding	456.7172488	908.9605649	4.473932651	0.004922032	-7.666530356	1.18E-161	1.43E-159
ENSG00000152495.8	CAMK4	protein_coding	235.9751166	0	471.9502332	Inf	Inf	1.39E-161	1.69E-159
ENSG00000240694.6	PNMA2	protein_coding	509.5308533	19.8140035	999.2477032	50.43138825	5.656250035	1.50E-161	1.81E-159
ENSG00000153551.11	CMTM7	protein_coding	275.7894083	2.184709829	549.3941067	251.4723463	7.97425595	8.83E-161	1.06E-158
ENSG00000054793.11	ATP9A	protein_coding	3188.610311	6118.699249	258.5213725	0.042251034	-4.564869527	1.88E-160	2.25E-158
ENSG00000130303.10	BST2	protein_coding	387.5659909	10.0685183	765.0634634	75.98570523	6.247656133	2.09E-159	2.48E-157
ENSG00000065534.16	MYLK	protein_coding	904.5582955	57.89920251	1751.217388	30.24596734	4.918670897	2.67E-159	3.15E-157
ENSG00000185215.6	TNFAIP2	protein_coding	1044.373779	40.4247317	2048.322825	50.67004131	5.6630611	3.96E-159	4.66E-157
ENSG00000166313.16	APBB1	protein_coding	289.3334044	3.084114539	575.5826942	186.6281836	7.54402306	7.99E-159	9.36E-157
ENSG00000138193.12	PLCE1	protein_coding	321.8718104	6.159900385	637.5837204	103.5055245	6.693563962	2.84E-158	3.32E-156
ENSG00000167183.2	PRR15L	protein_coding	414.3772724	828.4273258	0.327218933	0.000394988	-11.3059032	3.41E-158	3.96E-156
ENSG00000111275.10	ALDH2	protein_coding	255.3009797	1.271831859	509.3301275	400.4697034	8.645549293	3.73E-158	4.31E-156
ENSG00000121797.9	CCRL2	protein_coding	228.2844983	0	456.5689966	Inf	Inf	1.70E-157	1.96E-155
ENSG00000169252.5	ADRB2	protein_coding	243.3182242	1.356104297	485.2803441	357.848836	8.483206477	2.92E-157	3.33E-155
ENSG00000117226.9	GBP3	protein_coding	356.0016965	8.916296276	703.0870966	78.85416488	6.301115051	1.38E-156	1.57E-154
ENSG00000142910.13	TINAGL1	protein_coding	260.5344534	2.3267672	518.7421396	222.945441	7.800546888	2.94E-156	3.31E-154
ENSG00000142871.13	CYR61	protein_coding	847.6003783	56.6491726	1638.551584	28.92454574	4.854222397	9.24E-156	1.04E-153
ENSG00000075213.8	SEMA3A	protein_coding	681.9163536	11.18123857	1352.651469	120.9751013	6.918566337	1.06E-155	1.19E-153
ENSG00000188042.6	ARL4C	protein_coding	1249.59781	93.27564951	2405.919971	25.79365551	4.688944343	1.23E-155	1.37E-153
ENSG00000134363.9	FST	protein_coding	333.1283751	9.399545554	656.8572047	69.88180449	6.126844957	1.74E-155	1.93E-153
