Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000169908.8	TM4SF1	protein_coding	8.980453991	8.591531722	0	0	0.00820383	1	12	23	21	5253	9269	8538	7722	6617	5821	5475	8058	6369		
ENSG00000196542.6	SPTSSB	protein_coding	-9.683582876	9.214438514	0	0	0.011135649	-1	38395	47366	43709	26	66	59	40	41	31	60	70	92		
ENSG00000145246.11	ATP10D	protein_coding	6.761310689	6.235997861	0	0	0.006479953	1	15	24	18	1246	1733	1761	1639	1359	1402	870	1203	1066		
ENSG00000163453.9	IGFBP7	protein_coding	9.858427518	7.967547051	0	0	0.007624945	1	5	9	6	4679	7249	6945	5142	4468	3833	2715	3492	2705		
ENSG00000163297.14	ANTXR2	protein_coding	8.812086389	8.154345036	0	0	0.007083088	1	11	22	15	4210	6073	6030	5318	4963	5018	3911	5624	5109		
ENSG00000145287.8	PLAC8	protein_coding	6.882987687	5.949537497	0	0	0.007104939	1	6	13	19	925	1104	1332	1181	1049	969	960	1318	1186		
ENSG00000145362.14	ANK2	protein_coding	8.492482707	5.935921629	0	0	0.007677601	1	3	4	4	916	1234	1404	1010	907	982	927	1519	1114		
ENSG00000180801.12	ARSJ	protein_coding	5.380315728	6.765684449	0	0	0.006494439	1	43	63	58	1124	1596	1907	1803	1550	1486	2233	3087	2686		
ENSG00000145431.8	PDGFC	protein_coding	7.853496708	7.30495444	0	0	0.006407489	1	13	20	13	2557	3341	3819	2829	2374	2387	2249	3275	2954		
ENSG00000151388.8	ADAMTS12	protein_coding	8.103029966	5.591055289	0	0	0.006253249	1	5	5	3	824	1072	1165	979	860	777	604	889	723		
ENSG00000181104.6	F2R	protein_coding	5.841155154	6.647189691	0	0	0.006120754	1	30	48	45	1583	2152	2239	1879	1566	1551	1465	1998	1815		
ENSG00000164251.4	F2RL1	protein_coding	5.13127208	9.268739364	0	0	0.005103508	1	369	534	512	9338	11940	12795	13235	11392	10429	8282	11921	9796		
ENSG00000164176.10	EDIL3	protein_coding	6.747881016	7.937319307	0	0	0.01054835	1	44	70	79	3285	5539	4933	5545	4620	4480	2804	4279	4339		
ENSG00000135074.13	ADAM19	protein_coding	6.522692402	6.258814236	0	0	0.007491832	1	12	27	27	1057	1414	1397	1510	1354	1422	1179	1794	1256		
ENSG00000111846.13	GCNT2	protein_coding	7.948297328	6.738671262	0	0	0.006370834	1	11	12	9	1420	1888	2155	2181	1733	1764	1658	2416	2118		
ENSG00000276410.1	HIST1H2BB	protein_coding	7.919893696	8.240333298	0	0	0.008682077	1	35	45	32	3916	4665	5116	7517	6471	5388	4589	6786	4361		
ENSG00000273802.1	HIST1H2BG	protein_coding	-10.90749951	6.511583723	0	0	0.011944433	-1	4513	8465	7213	3	3	6	2	1	4	1	6	3		
ENSG00000124575.6	HIST1H1D	protein_coding	-11.04097648	6.185809816	0	0	0.009464756	-1	4084	6457	5356	4	1	2	2	3	0	2	1	0		
ENSG00000184357.4	HIST1H1B	protein_coding	-10.477376	7.22615361	0	0	0.009844458	-1	7934	13639	11578	1	7	7	11	2	3	4	9	5		
ENSG00000069122.16	GPR116	protein_coding	10.17064316	8.084447195	0	0	0.00830743	1	5	4	9	4759	7213	6496	5450	4595	4947	2838	4232	3888		
ENSG00000153292.13	GPR110	protein_coding	9.946804204	7.218785648	0	0	0.006242191	1	1	5	6	2664	3537	3825	3182	2802	2677	1548	2149	1983		
ENSG00000168143.8	FAM83B	protein_coding	-10.2149331	6.010065175	0	0	0.011354614	-1	4275	4698	4789	4	4	5	5	0	3	3	8	7		
ENSG00000135318.9	NT5E	protein_coding	5.133567067	9.733370495	0	0	0.006026801	1	485	598	602	12597	17476	18384	14962	13901	13081	12589	17766	16283		
ENSG00000272398.3	CD24	protein_coding	-8.025540823	8.257922076	0	0	0.009008342	-1	18996	24176	23204	47	100	69	72	50	59	38	70	56		
ENSG00000091831.19	ESR1	protein_coding	-11.21722736	6.999108768	0	0	0.008017591	-1	7893	10078	9890	4	4	9	2	2	4	2	6	4		
ENSG00000006468.11	ETV1	protein_coding	10.86645296	7.57752128	0	0	0.008743952	1	1	5	2	2927	4575	3879	4135	3626	3366	2273	3235	3094		
ENSG00000136231.11	IGF2BP3	protein_coding	10.76445635	6.062410888	0	0	0.007627299	1	1	1	1	1184	1487	1584	1533	1398	1294	609	959	878		
ENSG00000070882.10	OSBPL3	protein_coding	10.41800755	7.261680736	0	0	0.006936166	1	3	2	2	2468	3216	3865	2697	2290	2215	2162	3238	2947		
ENSG00000146648.13	EGFR	protein_coding	5.349173149	7.624764291	0	0	0.007077181	1	98	110	118	3927	4691	5682	3347	2970	3101	2178	3411	2860		
ENSG00000127920.5	GNG11	protein_coding	12.18078964	6.285028909	0	0	0.006401811	1	0	1	0	1119	1486	1570	1843	1480	1412	1050	1445	1278		
ENSG00000197343.8	ZNF655	protein_coding	10.5617646	6.218081263	0	0	0.007201406	1	1	1	1	1219	1636	1839	1353	1165	1154	978	1483	1365		
ENSG00000106366.8	SERPINE1	protein_coding	6.521002449	7.920973884	0	0	0.009828375	1	38	66	43	3152	4830	4612	3422	3291	2829	4897	7771	4602		
ENSG00000135272.7	MDFIC	protein_coding	8.708700302	6.442221211	0	0	0.008608296	1	3	3	9	1354	1690	1938	1714	1450	1402	1201	1660	1730		
ENSG00000105974.9	CAV1	protein_coding	5.930516097	10.35800456	0	0	0.006026816	1	428	539	620	19842	24538	29704	25270	22418	20836	19163	27278	23039		
ENSG00000085662.11	AKR1B1	protein_coding	10.91108146	6.649477254	0	0	0.009618767	1	0	2	2	1509	2123	1975	2383	1953	1725	1349	2109	1264		
ENSG00000003989.14	SLC7A2	protein_coding	-5.07162375	8.024283257	0	0	0.007864167	-1	14713	18022	18658	384	436	591	426	325	338	437	646	590		
ENSG00000104368.15	PLAT	protein_coding	9.372509085	7.403250622	0	0	0.011330864	1	8	8	5	2981	5211	4509	3740	3359	2975	1491	2329	1381		
ENSG00000104413.13	ESRP1	protein_coding	-10.07323162	5.873054391	0	0	0.009757881	-1	3703	4468	4387	2	5	8	2	4	2	4	7	1		
ENSG00000083307.8	GRHL2	protein_coding	-10.05791109	5.46840545	0	0	0.009073885	-1	2619	3509	3360	4	2	2	3	1	2	2	4	2		
ENSG00000147676.11	MAL2	protein_coding	-8.492027463	7.325472034	0	0	0.008280367	-1	9955	12158	12531	37	42	48	17	31	20	22	29	25		
ENSG00000159921.12	GNE	protein_coding	5.998052007	6.764290341	0	0	0.006575307	1	34	42	48	1604	2545	2580	2078	1762	1781	1492	2129	1743		
ENSG00000135046.11	ANXA1	protein_coding	8.040502703	9.509654512	0	0	0.006138518	1	52	81	67	9668	14154	15146	13679	12222	11346	11205	16335	14538		
ENSG00000165029.13	ABCA1	protein_coding	6.939356947	6.972353107	0	0	0.008026603	1	32	37	22	1882	2776	2677	2726	2605	2597	1296	2253	1620		
ENSG00000198121.11	LPAR1	protein_coding	8.803315535	7.739221575	0	0	0.006129954	1	5	12	15	2810	3672	4368	3818	3273	3136	3843	5235	4449		
ENSG00000136869.13	TLR4	protein_coding	10.52676764	6.165209128	0	0	0.008589049	1	0	3	0	927	1522	1430	1444	1081	1073	1128	1653	1464		
ENSG00000026025.11	VIM	protein_coding	9.68408693	11.43169462	0	0	0.00857158	1	36	84	112	43142	55722	61477	46944	44385	41751	42976	66525	46620		
ENSG00000148516.19	ZEB1	protein_coding	7.812479225	6.512992517	0	0	0.008898718	1	8	10	12	1381	1952	2062	1778	1558	1498	1202	1662	1775		
ENSG00000122870.9	BICC1	protein_coding	10.3093795	5.868058943	0	0	0.007025376	1	0	1	2	839	1132	1225	1168	958	959	883	1213	1133		
ENSG00000122862.4	SRGN	protein_coding	11.84130448	6.644874913	0	0	0.006321307	1	0	1	1	1397	1714	1801	2327	2074	1922	1353	1920	1679		
ENSG00000197467.11	COL13A1	protein_coding	10.2045354	6.608052423	0	0	0.010197026	1	2	0	3	1970	3074	3329	1497	1437	1573	868	1511	990		
ENSG00000122861.13	PLAU	protein_coding	8.145049141	8.510600567	0	0	0.011896018	1	26	45	33	5416	7958	8695	7275	7442	6092	4655	7933	4256		
ENSG00000138134.9	STAMBPL1	protein_coding	7.380047389	6.076261608	0	0	0.006752141	1	9	8	9	1040	1312	1520	1147	1055	916	1148	1511	1320		
ENSG00000148677.6	ANKRD1	protein_coding	8.509617181	9.132107555	0	0	0.007437327	1	20	32	41	7945	11010	13540	9021	7677	7329	9569	13038	12214		
ENSG00000197142.8	ACSL5	protein_coding	10.32236856	7.324865377	0	0	0.006397331	1	1	3	6	2524	3078	3675	3441	3173	2822	1949	2949	2497		
ENSG00000151892.12	GFRA1	protein_coding	-9.709133218	8.521168472	0	0	0.007337607	-1	22171	29493	28949	20	28	34	27	23	18	18	31	14		
ENSG00000175356.10	SCUBE2	protein_coding	-9.270034576	5.523043936	0	0	0.009540489	-1	2655	3517	3689	2	4	7	5	4	2	6	1	4		
ENSG00000176697.16	BDNF	protein_coding	8.374461115	5.920045646	0	0	0.006686183	1	2	8	2	702	940	1084	1121	905	893	1182	1597	1378		
ENSG00000135373.10	EHF	protein_coding	8.603959214	6.361037879	0	0	0.007215891	1	3	9	7	976	1212	1284	1929	1718	1682	1154	1706	1582		
ENSG00000076706.12	MCAM	protein_coding	7.797039748	5.774624848	0	0	0.00715235	1	3	7	6	725	929	1114	950	824	806	1033	1458	1059		
ENSG00000154127.7	UBASH3B	protein_coding	7.637051196	7.857953145	0	0	0.006146883	1	24	29	43	3549	4427	5376	5043	4341	4181	2912	4354	3544		
ENSG00000134955.9	SLC37A2	protein_coding	8.711219075	6.915381544	0	0	0.011346458	1	3	12	13	2122	3006	2963	2980	2926	2471	955	1528	828		
ENSG00000134954.12	ETS1	protein_coding	11.97300799	7.256243449	0	0	0.006152706	1	0	2	0	2110	2532	2997	2595	2190	2145	2723	4152	3357		
ENSG00000134531.7	EMP1	protein_coding	9.682456682	8.37230989	0	0	0.005883717	1	8	14	13	5710	8067	8328	7384	6782	6366	3031	4836	3763		
ENSG00000111348.6	ARHGDIB	protein_coding	7.675477746	7.164034615	0	0	0.005788187	1	12	17	19	2244	3096	3462	2616	2272	2113	2148	3108	2363		
ENSG00000111716.10	LDHB	protein_coding	10.43622479	9.8364936	0	0	0.006125317	1	8	14	26	12731	16198	18326	16821	15482	14915	14468	20958	18040		
ENSG00000060982.12	BCAT1	protein_coding	7.889832969	9.112786106	0	0	0.006886789	1	52	64	65	6477	8941	10029	10795	10163	9444	8381	13360	11863		
ENSG00000135480.12	KRT7	protein_coding	5.456019815	8.695726643	0	0	0.008878513	1	165	270	276	5593	7904	8437	8124	7236	6559	6768	10254	6115		
ENSG00000174099.8	MSRB3	protein_coding	7.656103875	5.820258976	0	0	0.00779678	1	7	7	7	808	1072	1324	1126	987	945	777	1133	1046		
ENSG00000139289.11	PHLDA1	protein_coding	5.399957353	8.81229579	0	0	0.006613483	1	266	315	313	5872	8558	7908	9836	8541	8457	5952	9759	7384		
ENSG00000139318.7	DUSP6	protein_coding	7.383366486	8.95946959	0	0	0.008962395	1	68	93	93	6704	10905	8489	11129	10090	8832	6930	10023	7463		
ENSG00000150893.10	FREM2	protein_coding	-8.70985209	6.001718028	0	0	0.011266062	-1	3638	4638	5511	5	13	18	11	5	7	5	20	15		
ENSG00000157227.10	MMP14	protein_coding	9.525919094	7.999639034	0	0	0.012024043	1	8	9	10	5120	8059	6950	4899	4748	4599	2362	3425	1993		
ENSG00000129514.5	FOXA1	protein_coding	-8.927179622	6.082703083	0	0	0.008180803	-1	3954	5474	5237	4	4	7	8	7	6	1	5	6		
ENSG00000165929.10	TC2N	protein_coding	-8.526150579	5.478529992	1.44203251301629e-311	0.00E+00	0.011281633	-1	2894	3359	3181	3	6	8	6	7	5	4	7	5		
ENSG00000140937.11	CDH11	protein_coding	9.057775829	6.847496107	0	0	0.010755039	1	3	5	10	1753	2699	2102	2511	2113	2294	1449	1915	1830		
ENSG00000039068.16	CDH1	protein_coding	-8.487219924	7.792958304	0	0	0.008234983	-1	13625	17681	16959	14	33	27	32	24	39	28	32	27		
ENSG00000109113.15	RAB34	protein_coding	9.028829321	7.066042321	0	0	0.009380256	1	3	14	4	1882	2606	2631	3008	2675	2230	1999	2969	1805		
ENSG00000177469.12	PTRF	protein_coding	6.65576232	9.241321284	0	0	0.009295758	1	88	175	173	10043	12023	13707	11430	9763	9541	9312	13794	8609		
ENSG00000141424.10	SLC39A6	protein_coding	-5.46488191	10.33565642	0	0	0.006371984	-1	76786	92168	96318	1131	1644	1653	1545	1364	1361	1349	1903	1722		
ENSG00000214189.6	ZNF788	protein_coding	10.30462465	5.750585146	0	0	0.007148379	1	1	0	2	733	942	1083	1136	1004	935	802	1088	1023		
ENSG00000167601.9	AXL	protein_coding	10.50587688	9.891912338	0	0	0.009970002	1	6	20	20	13674	15184	19738	17491	15786	14202	16434	26053	15693		
ENSG00000196562.12	SULF2	protein_coding	-10.94357631	7.289973656	0	0	0.007771882	-1	9432	12803	12000	5	8	4	4	2	6	2	11	8		
ENSG00000124126.11	PREX1	protein_coding	-8.754794958	7.443904635	0	0	0.009593602	-1	9010	15434	14073	12	19	20	23	21	18	13	20	5		
ENSG00000171587.12	DSCAM	protein_coding	-11.90943877	5.059956528	0	0	0.010209982	-1	2005	2645	2448	1	1	0	1	0	0	0	1	0		
ENSG00000160182.2	TFF1	protein_coding	-9.718486861	8.064450961	0	0	0.013316375	-1	13274	26167	20370	12	25	18	17	17	15	14	21	6		
ENSG00000221963.5	APOL6	protein_coding	8.178807748	6.561358102	0	0	0.008172996	1	8	8	14	1355	1797	1904	2043	2023	2125	1037	1746	1293		
ENSG00000147065.14	MSN	protein_coding	10.24462408	9.236043317	0	0	0.006162545	1	5	12	19	9547	13304	14154	11502	10072	9592	8643	12645	8973		
ENSG00000102271.11	KLHL4	protein_coding	7.411370266	6.598932239	0	0	0.007302619	1	16	9	22	1435	1978	2170	2195	1817	1723	1216	1633	1598		
ENSG00000068366.17	ACSL4	protein_coding	5.711758311	8.669225173	0	0	0.007793386	1	153	181	218	5907	8575	9282	7511	6643	6350	5580	8110	7983		
ENSG00000102024.15	PLS3	protein_coding	4.88094806	8.703772973	0	0	0.006625482	1	289	349	352	6113	8505	9220	7604	6595	6520	5923	8541	8096		
ENSG00000102038.13	SMARCA1	protein_coding	9.388636456	7.280946513	0	0	0.010006921	1	1	7	9	2490	3400	3795	2998	2496	2723	1886	2695	2886		
ENSG00000227234.1	SPANXB2	protein_coding	9.957547646	7.954436539	0	0	0.006573429	1	4	2	11	3395	5087	5058	4541	4067	3655	3979	5533	4981		
ENSG00000133816.11	MICAL2	protein_coding	4.318467475	8.037388269	3.98173994022205e-310	5.03E-308	0.0064849	1	290	388	399	4190	4869	5704	5672	4823	4710	3201	5209	3607		
ENSG00000183044.9	ABAT	protein_coding	-9.0252241	5.0147934	0.00E+00	2.12E-307	0.010057877	-1	1813	2682	2372	5	4	5	5	3	1	6	4	4		
ENSG00000198189.8	HSD17B11	protein_coding	5.071370948	7.42139724	3.20E-308	3.98E-306	0.007781504	1	123	157	120	2297	3376	3390	3541	3049	2974	2351	3312	3246		
ENSG00000233276.3	GPX1	protein_coding	10.27402419	7.548336756	4.21E-307	5.19E-305	0.016707513	1	2	5	7	2803	3880	3672	5013	4250	3414	2307	3488	1693		
ENSG00000169715.12	MT1E	protein_coding	10.96770465	6.095455402	1.18E-306	1.45E-304	0.009797942	1	1	1	0	1171	1411	1588	1309	1232	924	1056	1491	993		
ENSG00000163661.3	PTX3	protein_coding	10.00711391	5.620703625	2.77E-306	3.36E-304	0.007707518	1	1	1	1	418	591	532	883	833	780	1015	1588	1284		
ENSG00000196754.8	S100A2	protein_coding	6.652631049	6.09449721	2.29E-305	2.76E-303	0.009828134	1	15	41	24	1087	1670	1688	2221	1832	1652	304	457	273		
ENSG00000145808.6	ADAMTS19	protein_coding	-10.09704407	5.264306269	9.06E-305	1.08E-302	0.011596152	-1	2470	2905	2765	4	3	2	1	2	2	1	4	1		
ENSG00000164056.8	SPRY1	protein_coding	5.912900679	6.204346012	6.18E-304	7.34E-302	0.007481248	1	25	35	30	1433	1825	1715	1464	1162	1228	868	1254	1044		
ENSG00000065361.12	ERBB3	protein_coding	-5.350443406	6.233169548	5.16E-300	6.08E-298	0.008537751	-1	3994	5815	5676	73	77	107	88	77	101	52	71	59		
ENSG00000136542.6	GALNT5	protein_coding	10.09586173	5.83794003	4.35E-299	5.09E-297	0.008470493	1	0	1	2	940	1301	1392	984	796	875	833	1125	1110		
ENSG00000101144.10	BMP7	protein_coding	-10.04409496	6.150998159	1.20E-298	1.39E-296	0.015213997	-1	3259	6306	6155	5	1	4	3	3	4	3	2	1		
ENSG00000139117.11	CPNE8	protein_coding	10.48002446	5.557979814	1.01E-297	1.17E-295	0.008011936	1	0	0	2	666	931	1002	925	765	772	677	1002	952		
ENSG00000164294.11	GPX8	protein_coding	5.281207533	6.648516245	2.22E-297	2.54E-295	0.007673717	1	79	69	62	1363	1876	1924	2111	2046	1692	1376	1994	1749		
ENSG00000137501.14	SYTL2	protein_coding	-5.01594542	7.91309651	1.29E-296	1.46E-294	0.009314579	-1	14733	16662	15848	345	481	554	378	312	354	371	524	518		
ENSG00000122786.17	CALD1	protein_coding	7.748674641	6.662527168	2.39E-296	2.69E-294	0.011239456	1	10	11	12	1927	2818	2762	1738	1558	1763	966	1545	1564		
ENSG00000118523.5	CTGF	protein_coding	5.601183407	7.410097093	7.68E-294	8.60E-292	0.008615302	1	56	58	68	2518	3301	4159	2190	2057	2019	2994	5179	3353		
ENSG00000075213.8	SEMA3A	protein_coding	6.976684544	6.550339855	1.14E-291	1.27E-289	0.009181702	1	17	7	17	1081	1407	1621	1251	1188	1249	1853	2790	2674		
ENSG00000188641.10	DPYD	protein_coding	4.40327599	7.38681683	2.35E-291	2.60E-289	0.006643501	1	178	216	191	2348	3103	3446	3212	2870	2719	2413	3406	3213		
ENSG00000117525.11	F3	protein_coding	5.02014858	8.084321451	2.75E-290	3.02E-288	0.008428107	1	122	171	186	3634	4014	5410	3874	3407	3653	5384	7390	6673		
ENSG00000119917.11	IFIT3	protein_coding	5.363811908	7.156076421	2.91E-290	3.17E-288	0.008204129	1	68	71	70	2696	3217	3716	2218	1939	1966	1959	2710	2716		
ENSG00000127990.13	SGCE	protein_coding	10.94581086	5.869153571	6.79E-290	7.35E-288	0.010634197	1	0	0	2	759	1355	1232	1269	1101	1031	830	991	971		
ENSG00000168497.4	SDPR	protein_coding	10.63816887	5.93830746	2.59E-289	2.79E-287	0.009215772	1	0	0	2	893	1225	1248	1049	818	881	1052	1371	1427		
ENSG00000178163.5	ZNF518B	protein_coding	10.11814778	5.74005123	3.27E-288	3.49E-286	0.009160812	1	0	0	3	779	971	1164	1000	815	882	792	1166	1138		
ENSG00000185483.9	ROR1	protein_coding	8.118510519	5.574659545	3.39E-288	3.60E-286	0.00902083	1	3	5	5	882	1006	1185	975	812	849	549	770	753		
ENSG00000107957.14	SH3PXD2A	protein_coding	5.618265962	6.00591674	3.51E-288	3.70E-286	0.007128162	1	30	40	26	1386	1843	1991	1210	1027	1109	549	844	601		
ENSG00000163235.13	TGFA	protein_coding	4.389311501	6.247482862	1.15E-287	1.20E-285	0.006002969	1	106	134	122	1123	1399	1558	1985	1727	1670	688	1072	873		
ENSG00000101160.11	CTSZ	protein_coding	5.418516788	6.876314161	5.39E-287	5.61E-285	0.008585684	1	51	80	81	1916	2788	2760	2308	2011	2069	1604	2179	1416		
ENSG00000275713.1	HIST1H2BH	protein_coding	-11.10314656	5.580592133	5.03E-286	5.20E-284	0.014357941	-1	2348	4525	3596	0	1	3	1	0	2	0	3	1		
ENSG00000171867.14	PRNP	protein_coding	3.63234952	8.483937583	1.20E-285	1.23E-283	0.005711467	1	620	787	824	5634	7825	8735	6847	6476	6229	4044	6103	4982		
ENSG00000065534.16	MYLK	protein_coding	4.933523561	6.653238516	1.17E-283	1.19E-281	0.007025139	1	67	71	83	1879	2732	3043	1689	1486	1609	1120	1634	1266		
ENSG00000105357.13	MYH14	protein_coding	-12.58672915	5.725073912	1.26E-283	1.27E-281	0.015382521	-1	2434	4640	4556	3	1	3	0	0	1	1	4	2		
ENSG00000136158.8	SPRY2	protein_coding	5.625800466	6.050524354	9.19E-282	9.25E-280	0.007386133	1	29	31	36	885	1315	1217	1265	1080	1030	1154	1601	1161		
ENSG00000128591.13	FLNC	protein_coding	9.490176543	7.483867926	7.65E-280	7.66E-278	0.015588595	1	4	5	5	3334	3258	4613	2619	2180	2514	3209	4770	2683		
ENSG00000182013.15	PNMAL1	protein_coding	9.167997972	5.237484114	3.21E-279	3.20E-277	0.006677636	1	0	0	4	514	706	739	681	590	535	681	957	748		
ENSG00000111252.8	SH2B3	protein_coding	5.300668692	7.095156268	3.65E-278	3.61E-276	0.009067341	1	83	101	103	2280	2667	3129	2890	2572	2555	1661	2739	1607		
ENSG00000277157.1	HIST1H4D	protein_coding	-10.43630576	5.597549964	9.86E-278	9.69E-276	0.014835662	-1	2316	4559	3728	2	2	3	1	1	3	0	4	2		
ENSG00000139278.7	GLIPR1	protein_coding	7.249544777	6.207321694	9.24E-277	9.02E-275	0.010869359	1	8	9	21	1150	1209	1723	1546	1333	1253	972	1430	1384		
ENSG00000185222.7	WBP5	protein_coding	11.28177773	6.372243551	1.38E-274	1.34E-272	0.013212341	1	0	1	1	1103	1848	1766	1619	1324	1348	1067	1648	1818		
ENSG00000124882.3	EREG	protein_coding	6.082932615	6.166839961	1.45E-274	1.40E-272	0.008625157	1	26	22	26	476	803	738	1236	1256	1081	1541	2401	1963		
ENSG00000198771.8	RCSD1	protein_coding	8.500771651	4.972956058	1.13E-272	1.09E-270	0.007466782	1	2	1	4	465	643	697	703	585	615	413	577	438		
ENSG00000091129.17	NRCAM	protein_coding	-7.290409339	5.749096301	1.42E-272	1.35E-270	0.012775969	-1	3576	3807	3804	15	34	26	18	13	20	24	28	30		
ENSG00000134871.15	COL4A2	protein_coding	10.59020055	6.906988171	6.99E-271	6.62E-269	0.014295077	1	0	2	2	2390	3277	3321	1414	1620	1734	1712	2696	1575		
ENSG00000060558.3	GNA15	protein_coding	9.622743815	5.892515815	1.31E-270	1.23E-268	0.012276277	1	2	2	2	823	1262	1202	1363	1194	1040	885	1225	706		
ENSG00000101384.9	JAG1	protein_coding	4.518732113	8.367781649	2.81E-268	2.62E-266	0.00878418	1	347	481	439	4253	6901	6294	6948	7232	6294	4098	6597	4207		
ENSG00000113494.14	PRLR	protein_coding	-6.612933442	5.587656668	2.87E-268	2.66E-266	0.011460524	-1	3026	3243	3612	24	21	19	26	25	21	39	62	45		
ENSG00000180964.14	TCEAL8	protein_coding	9.062342781	5.509586245	7.61E-268	7.00E-266	0.009620564	1	0	4	2	599	899	908	889	801	738	707	906	961		
ENSG00000075461.5	CACNG4	protein_coding	-6.783281014	5.382135079	1.08E-266	9.85E-265	0.011375921	-1	2060	3362	3453	17	18	15	21	15	20	10	14	11		
